tissue,ethnicity_raw,sex_raw,ethnicity,sex
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,European,male,European,male
Liver,European,male,European,male
Liver,Asian,female,Asian,female
Liver,Asian,female,Asian,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,unknown,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,American,female,Latino,female
Liver,American,male,Latino,male
Liver,African,male,African,male
Liver,American,male,Latino,male
Liver,African,female,African,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,American,male,Latino,male
Liver,African,female,African,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,African,male,African,male
Liver,African,female,African,female
Liver,,female,Unknown,female
Liver,African,female,African,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,American,female,Latino,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,American,female,Latino,female
Liver,American,male,Latino,male
Liver,American,male,Latino,male
Liver,American,male,Latino,male
Liver,African,female,African,female
Liver,American,male,Latino,male
Liver,,female,Unknown,female
Liver,American,male,Latino,male
Liver,,male,Unknown,male
Liver,African,female,African,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,male,Unknown,male
Liver,European,male,European,male
Liver,European,female,European,female
Liver,European,male,European,male
Liver,African,male,African,male
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,unknown,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,,Unknown,Unknown
Liver,,male,Unknown,male
Liver,,unknown,Unknown,Unknown
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,,male,Unknown,male
Liver,,male,Unknown,male
Liver,,female,Unknown,female
Liver,European,female,European,female
Liver,African,female,African,female
Liver,European,female,European,female
Liver,African,female,African,female
Liver,European,female,European,female
Liver,European,male,European,male
Liver,European,female,European,female
Liver,American,male,Latino,male
Liver,American,male,Latino,male
Liver,American,male,Latino,male
Liver,Asian,male,Asian,male
Liver,American,male,Latino,male
Liver,American,male,Latino,male
Liver,European,male,European,male
Liver,American,male,Latino,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,,male,Unknown,male
Lung,European,male,European,male
Lung,African,male,African,male
Lung,,male,Unknown,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,,female,Unknown,female
Lung,European,male,European,male
Lung,African,female,African,female
Lung,European,male,European,male
Lung,European,female,European,female
Lung,African,male,African,male
Lung,European,male,European,male
Lung,African,male,African,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,Asian,male,Asian,male
Lung,Asian,male,Asian,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,Mixed,female,Other,female
Lung,African,female,African,female
Lung,American,male,Latino,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,,female,Unknown,female
Lung,,female,Unknown,female
Lung,Asian,male,Asian,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,female,European,female
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,,male,Unknown,male
Lung,,male,Unknown,male
Lung,,male,Unknown,male
Lung,,male,Unknown,male
Lung,African,male,African,male
Lung,Asian,male,Asian,male
Lung,African,female,African,female
Lung,African,female,African,female
Lung,European,female,European,female
Lung,African,female,African,female
Lung,European,female,European,female
Lung,African,male,African,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,,female,Unknown,female
Lung,European,female,European,female
Lung,American,female,Latino,female
Lung,African,male,African,male
Lung,Other,female,Other,female
Lung,,male,Unknown,male
Lung,American,male,Latino,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,Other,female,Other,female
Lung,Other,female,Other,female
Lung,European,male,European,male
Lung,European,female,European,female
Lung,European,female,European,female
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,European,male,European,male
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,,,Unknown,Unknown
Lung,American,female,Latino,female
Lung,American,female,Latino,female
Lung,American,female,Latino,female
Lung,American,female,Latino,female
Lung,,male,Unknown,male
Lung,,male,Unknown,male
Lung,,male,Unknown,male
Lung,,male,Unknown,male
Lung,,female,Unknown,female
Lung,,female,Unknown,female
Lung,,female,Unknown,female
Lung,,female,Unknown,female
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,African,male,African,male
Lung,,female,Unknown,female
Lung,,female,Unknown,female
